1.46738929999998   -78.8174659
1.46476907455137   -78.8172429176446
1.48165079999999   -78.8025875
1.47512179999999   -78.84965
1.49022989999999   -78.8644903
1.5554135   -78.87111
1.5415252   -78.9036661
1.562254   -78.9132567
1.5994097   -78.9876483
1.6511779   -79.0083328
1.6829034   -78.9554206
1.74025319999998   -78.9253757
1.79536349999999   -78.8705227
1.81874349999999   -78.8318024
1.81111219999999   -78.841154
1.80746899999999   -78.8096445
1.8207466   -78.8016254
1.80133669999999   -78.7862739
1.82465669999999   -78.76131
1.74282320000001   -78.7241645
1.79373029999999   -78.7167835
1.7709136   -78.6977096
1.78658109999999   -78.6947674
1.7956571   -78.6043693
1.76695859999999   -78.5962528
1.75519519999998   -78.5601342
1.8579901   -78.53414
1.8968634   -78.5524472
1.8944654   -78.5975801
1.94702539999999   -78.60288
1.9620128   -78.5856658
1.99354429999999   -78.6011058
2.00262809999998   -78.6329388
1.9763771   -78.6501425
1.97540009999999   -78.67172
2.05483919999999   -78.6701595
2.10681990000001   -78.68792
2.0933779   -78.6584587
2.1231494   -78.6687358
2.11456999999999   -78.70315
2.16930869999999   -78.7114656
2.2461928   -78.6804083
2.2526533   -78.6543129
2.2744489   -78.6669236
2.37866909999999   -78.6211017
2.44809639999998   -78.5705757
2.44173919999999   -78.5575977
2.48881959999998   -78.5490927
2.5030441   -78.5305077
2.49033530000001   -78.5109803
2.52434139999999   -78.5057461
2.55814899999999   -78.4648693
2.5981058   -78.450224
2.6041439   -78.3956946
2.65412159999998   -78.3369535
2.62793779999998   -78.3428063
2.5996426   -78.3254733
2.60459009999998   -78.2860097
2.67017209999999   -78.3064739
2.65567409999999   -78.284734
2.6666471   -78.2377293
2.62994379999999   -78.237359
2.58317109999998   -78.1861244
2.64380889999999   -78.1894974
2.6693061   -78.2083037
2.6822501   -78.1444499
2.66154199999999   -78.1336692
2.64779160000001   -78.1458481
2.64160329999998   -78.1226706
2.62349819999999   -78.1218711
2.6481608   -78.1048182
2.63621139999998   -78.0806162
2.59532089999999   -78.0571096
2.57900331977343   -78.0652489901006
2.58780879999998   -78.0473557
2.57223749999999   -78.0337048
2.5626625   -78.0486627
2.57734879066158   -78.0660742875826
2.5693726   -78.0700529
2.55585009999998   -78.0502601
2.57886289999999   -78.0256393
2.6183151   -78.0567147
2.6502766   -78.0322946
2.64215469999999   -78.0132934
2.66164489999999   -77.9709626
2.6396228   -77.9723806
2.61963419999999   -77.9329676
2.6371887   -77.9342381
2.64098409999998   -77.9161999
2.60916   -77.89269
2.62605000000001   -77.8808201
2.6223185   -77.9013095
2.68060309999999   -77.9073871
2.66902759999999   -77.8785652
2.68956630000001   -77.882336
2.69754429999999   -77.8578152
2.6850983   -77.8508123
2.70364339999999   -77.8420657
2.68909919999999   -77.808312
2.6470236   -77.7926097
2.63883999999999   -77.8046701
2.6517421   -77.7720882
2.65233679999998   -77.7885213
2.68734810000001   -77.7771689
2.70130479999998   -77.7970554
2.75836   -77.79419
2.77121599999999   -77.7345119
2.7821018   -77.7289803
2.7950199   -77.7636699
2.82340899999998   -77.7372668
2.81931039999999   -77.7215144
2.86261999999999   -77.70504
2.85395999999998   -77.66634
2.8967528   -77.6990894
2.93458309999999   -77.6809608
2.9413114   -77.6545735
2.96429959999998   -77.6725393
2.97775579999999   -77.6613107
2.99353890000001   -77.6798742
2.96845009999998   -77.7031965
3.04559530000001   -77.666925
3.13978249999999   -77.5771218
3.21022579999999   -77.5401657
3.23945699999999   -77.5424554
3.30254779999999   -77.4958125
3.360232   -77.4344732
3.34295289999998   -77.4465455
3.35756599999999   -77.4135454
3.45048719999999   -77.3645419
3.4801101   -77.36982
3.56529989999999   -77.30235
3.57706009999999   -77.233397
3.61167999999999   -77.1948899
3.65530579999998   -77.187617
3.64000990000001   -77.14712
3.69798329999999   -77.1725731
3.67790989999998   -77.18915
3.74822999999998   -77.19471
3.75179739999999   -77.1381011
3.77017589999999   -77.1446328
3.77158999999998   -77.1264099
3.80920979999999   -77.1475617
3.79324999999999   -77.12287
3.81008859999998   -77.1369865
3.81581999999999   -77.1084625
3.84843009999999   -77.10608
3.8635581   -77.0677237
3.8520992   -77.0600754
3.9054944   -77.0445768
3.90793989999999   -77.10699
3.89509   -77.0936199
3.89009669395128   -77.0983282530335
3.88632999999999   -77.0951501
3.87626859999999   -77.0970686
3.8729626   -77.1103054
3.87964572548199   -77.1081828160455
3.87531499999999   -77.1122664
3.85092729999998   -77.1831409
3.83139829999999   -77.1810613
3.8394699   -77.2812501
3.87418999999999   -77.3041699
3.89669009999999   -77.27499
3.90223   -77.32066
3.94989999999998   -77.3177201
3.95020999999999   -77.29745
3.98646999999999   -77.27318
3.9768699   -77.25263
3.96909989999999   -77.26595
3.95055   -77.2653899
3.97223999999998   -77.2513401
3.96893   -77.23465
3.9880899   -77.24907
4.00854989999999   -77.2098701
4.05279989999999   -77.18357
4.05557009999999   -77.21026
4.07102009999999   -77.21363
4.05259999999999   -77.2569399
4.06603990000001   -77.2415899
4.07580989999999   -77.25111
4.04402989999999   -77.2784701
4.05435989999999   -77.27465
4.06231999999999   -77.28211
4.03982999999999   -77.3087299
3.9725399   -77.32445
3.92646000000001   -77.3587
3.98858999999999   -77.3882399
3.98480999999999   -77.40375
4.02167989999998   -77.4390001
4.0521201   -77.4236999
4.07785   -77.4330101
4.0643401   -77.4548199
4.1278653   -77.5261713
4.27903010000001   -77.51471
4.29252999999999   -77.4829401
4.26620999999999   -77.4969699
4.2618299   -77.49643
4.25395999999999   -77.48958
4.28544868052269   -77.4269202129242
4.28751999999999   -77.4387901
4.2929399   -77.4354699
4.29244   -77.42828
4.2856402231766   -77.4265390593887
4.29262999999999   -77.41263
4.31070009999999   -77.4392499
4.35756   -77.4066799
4.37411709999999   -77.3684676
4.4306341   -77.3344201
4.43437999999998   -77.35148
4.5127825   -77.3395376
4.5241462   -77.3196823
4.53592999999999   -77.3365399
4.65833   -77.32744
4.67355999999998   -77.31811
4.6437199   -77.30492
4.67733999999999   -77.304
4.68588999999998   -77.32804
4.73586989999999   -77.3271801
4.74013   -77.2857199
4.78126999999999   -77.3097399
4.78321009999999   -77.34724
4.8082599   -77.3272901
4.80174999999999   -77.3483299
4.86302   -77.36215
4.87578999999998   -77.35603
4.8789   -77.3498799
4.86407999999999   -77.35368
4.85641000000001   -77.33593
4.93075009999998   -77.36804
4.96690989999999   -77.34069
4.95677989999999   -77.3265199
4.95925   -77.32178
4.96233989999999   -77.32192
4.9692399   -77.33992
4.95058999999999   -77.3663101
4.96033989999999   -77.3756
5.0798599   -77.37938
5.09126   -77.3632199
5.1514499   -77.3864399
5.15225   -77.38015
5.1369649   -77.37906
5.12156479999998   -77.3641099
5.14998489999999   -77.37706
5.135895   -77.3554201
5.13424479999999   -77.3497599
5.13962490000001   -77.35569
5.1369601   -77.3338401
5.14806999999999   -77.3255299
5.14049999999999   -77.3528601
5.1505699   -77.3451999
5.17525999999999   -77.35557
5.14306   -77.3577599
5.17981999999998   -77.3774301
5.19556010000001   -77.3695201
5.19543   -77.33534
5.20597999999999   -77.3397499
5.19372999999999   -77.37851
5.1586601   -77.3848
